customer_id,plan_tier,tenure_months,orders,order_value,revenue,converted
15288,Basic,40,2,76.92,153.84,1
15289,Standard,7,0,125.14,0.0,0
15290,Basic,39,0,80.95,0.0,0
15291,Standard,25,2,112.12,224.24,1
15292,Basic,33,0,85.69,0.0,0
15293,Standard,9,0,125.69,0.0,0
15294,Standard,29,3,116.54,349.63,1
15295,Premium,13,1,127.45,127.45,1
15296,Basic,25,1,113.02,113.02,1
15297,Basic,25,2,110.82,221.63,1
15298,Basic,45,1,93.9,93.9,1
15299,Basic,32,1,113.5,113.5,1
15300,Premium,27,1,221.7,221.7,1
15301,Basic,19,1,104.94,104.94,1
15302,Basic,16,2,96.12,192.24,1
15303,Standard,31,0,138.98,0.0,0
15304,Basic,42,1,70.76,70.76,1
15305,Basic,27,0,83.92,0.0,0
15306,Standard,32,0,83.59,0.0,0
15307,Basic,16,1,67.81,67.81,1
15308,Standard,27,2,151.31,302.62,1
15309,Standard,27,0,130.55,0.0,0
15310,Basic,33,0,80.75,0.0,0
15311,Standard,15,2,95.92,191.84,1
15312,Premium,17,0,136.83,0.0,0
15313,Basic,17,1,67.3,67.3,1
15314,Standard,20,0,104.46,0.0,0
15315,Basic,14,3,36.75,110.26,1
15316,Standard,10,2,142.58,285.15,1
15317,Standard,24,1,127.81,127.81,1
15318,Basic,41,0,97.84,0.0,0
15319,Basic,2,1,101.91,101.91,1
15320,Basic,32,1,89.38,89.38,1
15321,Standard,39,2,125.39,250.78,1
15322,Standard,39,1,118.9,118.9,1
15323,Basic,41,3,117.24,351.71,1
15324,Basic,15,1,73.01,73.01,1
15325,Premium,5,1,225.18,225.18,1
15326,Basic,47,1,69.75,69.75,1
15327,Basic,33,1,68.11,68.11,1
15328,Basic,17,1,62.3,62.3,1
15329,Standard,41,2,71.73,143.45,1
15330,Basic,17,0,94.72,0.0,0
15331,Standard,36,1,94.15,94.15,1
15332,Standard,46,1,128.07,128.07,1
15333,Basic,37,1,120.62,120.62,1
15334,Standard,31,3,108.47,325.42,1
15335,Basic,9,0,96.84,0.0,0
15336,Basic,44,1,109.32,109.32,1
15337,Standard,21,0,127.22,0.0,0
15338,Basic,30,1,92.33,92.33,1
15339,Premium,29,0,124.68,0.0,0
15340,Standard,12,1,122.99,122.99,1
15341,Basic,29,2,101.45,202.9,1
15342,Premium,19,1,264.42,264.42,1
15343,Standard,17,2,110.84,221.69,1
15344,Basic,41,0,112.92,0.0,0
15345,Standard,34,3,104.49,313.46,1
15346,Premium,24,0,229.31,0.0,0
15347,Basic,1,0,74.39,0.0,0
15348,Basic,34,1,92.34,92.34,1
15349,Basic,35,0,77.74,0.0,0
15350,Basic,8,0,90.15,0.0,0
15351,Basic,36,1,90.09,90.09,1
15352,Standard,19,0,122.32,0.0,0
15353,Premium,35,1,160.22,160.22,1
15354,Standard,40,2,118.81,237.62,1
15355,Basic,33,1,96.43,96.43,1
15356,Basic,45,0,83.87,0.0,0
15357,Basic,4,2,73.7,147.41,1
15358,Basic,16,1,75.94,75.94,1
15359,Standard,3,0,144.77,0.0,0
15360,Basic,9,2,90.15,180.3,1
15361,Standard,18,0,154.91,0.0,0
15362,Basic,2,1,85.45,85.45,1
15363,Standard,19,1,116.27,116.27,1
15364,Premium,6,0,213.46,0.0,0
15365,Standard,6,1,133.83,133.83,1
15366,Premium,40,2,245.49,490.99,1
15367,Standard,35,1,65.92,65.92,1
15368,Standard,22,2,131.89,263.78,1
15369,Basic,27,1,70.03,70.03,1
15370,Basic,14,0,87.67,0.0,0
15371,Premium,23,0,147.53,0.0,0
15372,Basic,37,1,93.99,93.99,1
15373,Premium,25,0,149.25,0.0,0
15374,Basic,38,0,54.31,0.0,0
15375,Standard,23,1,91.0,91.0,1
15376,Basic,18,3,111.32,333.96,1
15377,Premium,43,1,218.64,218.64,1
15378,Basic,43,2,113.72,227.44,1
15379,Basic,11,2,53.18,106.36,1
15380,Premium,22,3,263.05,789.14,1
15381,Basic,37,1,134.63,134.63,1
15382,Basic,13,2,70.33,140.66,1
15383,Premium,36,2,206.88,413.76,1
15384,Standard,43,0,104.27,0.0,0
15385,Basic,12,2,104.52,209.03,1
15386,Standard,8,0,161.11,0.0,0
15387,Basic,45,1,71.56,71.56,1
15388,Basic,47,0,65.3,0.0,0
15389,Standard,41,4,113.45,453.8,1
15390,Basic,29,1,158.15,158.15,1
15391,Basic,5,3,105.76,317.27,1
15392,Basic,44,2,99.37,198.74,1
15393,Premium,10,1,233.09,233.09,1
15394,Standard,9,2,149.17,298.35,1
15395,Basic,34,0,96.28,0.0,0
15396,Premium,19,2,189.89,379.77,1
15397,Standard,41,0,105.54,0.0,0
15398,Basic,42,0,94.11,0.0,0
15399,Premium,38,1,237.77,237.77,1
15400,Basic,40,0,110.33,0.0,0
15401,Basic,26,1,79.69,79.69,1
15402,Basic,41,3,87.86,263.58,1
15403,Basic,44,0,67.57,0.0,0
15404,Standard,14,1,146.87,146.87,1
15405,Standard,20,1,132.96,132.96,1
15406,Premium,30,2,181.03,362.06,1
15407,Basic,41,2,82.1,164.2,1
15408,Basic,19,1,71.82,71.82,1
15409,Basic,13,0,91.54,0.0,0
15410,Basic,16,2,118.05,236.1,1
15411,Premium,38,3,160.69,482.08,1
15412,Standard,25,2,85.6,171.21,1
15413,Standard,12,2,122.98,245.96,1
15414,Standard,34,4,149.58,598.31,1
15415,Basic,32,2,108.0,216.0,1
15416,Basic,25,2,112.81,225.63,1
15417,Basic,30,0,80.32,0.0,0
15418,Standard,11,1,142.19,142.19,1
15419,Basic,9,2,96.99,193.98,1
15420,Basic,38,0,85.08,0.0,0
15421,Standard,32,1,120.73,120.73,1
15422,Basic,46,0,105.38,0.0,0
15423,Standard,45,1,134.31,134.31,1
15424,Basic,18,1,100.3,100.3,1
15425,Standard,22,2,136.8,273.61,1
15426,Basic,40,1,82.4,82.4,1
15427,Premium,1,1,139.0,139.0,1
15428,Standard,41,4,102.72,410.88,1
15429,Basic,8,0,106.56,0.0,0
15430,Standard,13,0,84.39,0.0,0
15431,Standard,23,1,120.26,120.26,1
15432,Standard,34,3,123.75,371.25,1
15433,Premium,17,0,221.05,0.0,0
15434,Standard,45,0,88.15,0.0,0
15435,Basic,37,0,47.77,0.0,0
15436,Basic,35,1,79.31,79.31,1
15437,Basic,37,2,100.52,201.04,1
15438,Standard,2,1,154.74,154.74,1
15439,Premium,39,2,165.24,330.49,1
15440,Standard,29,1,99.02,99.02,1
15441,Basic,9,0,94.6,0.0,0
15442,Premium,37,3,275.43,826.28,1
15443,Standard,5,1,131.56,131.56,1
15444,Basic,30,1,100.05,100.05,1
15445,Premium,27,4,270.33,1081.33,1
15446,Basic,2,0,107.49,0.0,0
15447,Standard,18,3,124.18,372.53,1
15448,Basic,6,0,68.97,0.0,0
15449,Premium,45,1,194.92,194.92,1
15450,Basic,38,1,103.56,103.56,1
15451,Basic,47,2,70.47,140.95,1
15452,Standard,23,2,143.35,286.71,1
15453,Premium,16,1,187.54,187.54,1
15454,Basic,46,0,86.04,0.0,0
15455,Basic,15,1,72.55,72.55,1
15456,Premium,20,2,206.05,412.1,1
15457,Standard,7,0,137.07,0.0,0
15458,Basic,39,2,69.93,139.85,1
15459,Basic,6,1,99.68,99.68,1
15460,Basic,2,0,106.79,0.0,0
15461,Standard,40,1,141.04,141.04,1
15462,Standard,40,0,125.75,0.0,0
15463,Standard,41,1,111.94,111.94,1
15464,Basic,41,1,85.06,85.06,1
15465,Standard,7,2,85.17,170.34,1
15466,Basic,18,1,78.2,78.2,1
15467,Premium,36,0,180.3,0.0,0
15468,Basic,15,0,74.84,0.0,0
15469,Basic,37,0,92.74,0.0,0
15470,Basic,43,0,117.97,0.0,0
15471,Basic,46,3,121.32,363.96,1
15472,Basic,37,1,79.03,79.03,1
15473,Standard,38,1,164.02,164.02,1
15474,Premium,29,1,237.24,237.24,1
15475,Standard,4,1,102.58,102.58,1
15476,Standard,21,1,132.44,132.44,1
15477,Basic,45,2,89.58,179.15,1
15478,Standard,43,1,68.47,68.47,1
15479,Basic,12,1,66.02,66.02,1
15480,Basic,36,0,103.28,0.0,0
15481,Basic,15,1,60.86,60.86,1
15482,Basic,20,0,123.79,0.0,0
15483,Standard,31,2,145.02,290.04,1
15484,Basic,24,0,102.8,0.0,0
15485,Basic,29,0,60.77,0.0,0
15486,Standard,5,0,146.14,0.0,0
15487,Basic,14,1,108.01,108.01,1
15488,Standard,39,0,142.5,0.0,0
15489,Basic,30,2,107.63,215.26,1
15490,Premium,40,2,261.78,523.57,1
15491,Standard,46,1,101.79,101.79,1
15492,Basic,17,1,86.3,86.3,1
15493,Premium,13,1,156.71,156.71,1
15494,Basic,15,0,104.64,0.0,0
15495,Basic,27,0,85.47,0.0,0
15496,Standard,12,2,86.59,173.17,1
15497,Standard,19,2,121.88,243.76,1
15498,Basic,9,1,52.37,52.37,1
15499,Basic,19,1,91.35,91.35,1
15500,Basic,45,2,92.27,184.54,1
15501,Standard,20,1,108.86,108.86,1
15502,Premium,36,0,232.19,0.0,0
15503,Basic,21,2,56.04,112.08,1
15504,Premium,21,0,195.77,0.0,0
15505,Basic,31,1,93.67,93.67,1
15506,Standard,6,2,118.88,237.77,1
15507,Premium,17,0,241.2,0.0,0
15508,Standard,7,2,103.89,207.77,1
15509,Basic,10,2,88.21,176.42,1
15510,Basic,34,3,92.01,276.02,1
15511,Basic,9,2,82.63,165.27,1
15512,Standard,10,2,80.72,161.45,1
15513,Premium,27,0,252.58,0.0,0
15514,Basic,17,0,75.29,0.0,0
15515,Basic,6,1,75.65,75.65,1
15516,Basic,45,1,47.93,47.93,1
15517,Standard,44,0,121.42,0.0,0
15518,Standard,28,5,124.34,621.72,1
15519,Basic,25,1,113.52,113.52,1
15520,Standard,38,0,110.62,0.0,0
15521,Basic,46,3,94.76,284.27,1
15522,Standard,5,2,145.03,290.05,1
15523,Basic,5,2,115.91,231.82,1
15524,Basic,16,0,97.0,0.0,0
15525,Standard,15,1,111.23,111.23,1
15526,Standard,43,2,150.09,300.19,1
15527,Basic,24,0,113.05,0.0,0
15528,Standard,39,0,76.69,0.0,0
15529,Standard,32,0,128.75,0.0,0
15530,Basic,35,1,108.35,108.35,1
15531,Premium,45,1,220.89,220.89,1
15532,Premium,28,0,181.2,0.0,0
15533,Basic,37,1,81.02,81.02,1
15534,Premium,13,0,247.12,0.0,0
15535,Standard,13,0,126.14,0.0,0
15536,Basic,28,1,86.57,86.57,1
15537,Standard,43,2,116.49,232.98,1
15538,Basic,3,3,89.99,269.96,1
15539,Standard,24,0,116.25,0.0,0
15540,Premium,10,1,238.1,238.1,1
15541,Basic,42,6,98.22,589.31,1
15542,Standard,25,0,129.27,0.0,0
15543,Basic,2,0,86.26,0.0,0
15544,Standard,1,1,134.47,134.47,1
15545,Standard,31,2,97.45,194.91,1
15546,Basic,11,2,93.35,186.69,1
15547,Standard,2,3,79.39,238.17,1
15548,Basic,8,1,85.36,85.36,1
15549,Standard,8,4,107.0,428.0,1
15550,Standard,17,2,119.29,238.57,1
15551,Standard,34,1,109.63,109.63,1
15552,Basic,41,1,99.7,99.7,1
15553,Standard,26,1,102.96,102.96,1
15554,Standard,45,1,141.73,141.73,1
15555,Standard,38,1,158.88,158.88,1
15556,Standard,8,1,92.95,92.95,1
15557,Premium,35,1,216.77,216.77,1
15558,Basic,11,3,84.96,254.89,1
15559,Basic,46,0,107.5,0.0,0
15560,Premium,40,0,148.61,0.0,0
15561,Basic,4,1,112.62,112.62,1
15562,Premium,9,0,177.04,0.0,0
15563,Standard,21,0,114.47,0.0,0
15564,Premium,35,1,183.22,183.22,1
15565,Standard,26,0,92.05,0.0,0
15566,Standard,5,1,139.7,139.7,1
15567,Standard,30,0,105.07,0.0,0
15568,Standard,31,2,132.41,264.81,1
15569,Basic,44,1,85.15,85.15,1
15570,Basic,13,1,86.04,86.04,1
15571,Basic,2,1,108.8,108.8,1
15572,Premium,36,0,131.95,0.0,0
15573,Basic,34,2,46.98,93.96,1
15574,Standard,25,1,102.39,102.39,1
15575,Standard,33,0,117.51,0.0,0
15576,Basic,9,1,85.37,85.37,1
15577,Premium,6,4,161.6,646.4,1
15578,Basic,19,2,121.38,242.75,1
15579,Standard,43,1,151.37,151.37,1
15580,Basic,25,1,40.03,40.03,1
15581,Basic,31,1,77.38,77.38,1
15582,Basic,47,0,97.23,0.0,0
15583,Standard,15,1,128.14,128.14,1
15584,Basic,23,0,74.83,0.0,0
15585,Standard,33,2,153.12,306.25,1
15586,Standard,8,0,97.15,0.0,0
15587,Basic,19,3,89.47,268.42,1
15588,Basic,27,0,88.56,0.0,0
15589,Basic,15,1,94.55,94.55,1
15590,Standard,11,1,105.61,105.61,1
15591,Standard,21,2,132.12,264.25,1
15592,Basic,42,0,74.3,0.0,0
15593,Standard,20,0,128.33,0.0,0
15594,Basic,40,0,79.23,0.0,0
15595,Standard,32,0,154.82,0.0,0
15596,Basic,7,0,85.37,0.0,0
15597,Basic,43,0,93.24,0.0,0
15598,Basic,28,0,110.37,0.0,0
15599,Standard,27,3,125.28,375.85,1
15600,Standard,33,1,140.08,140.08,1
15601,Basic,2,1,67.4,67.4,1
15602,Basic,12,1,100.36,100.36,1
15603,Standard,38,1,115.0,115.0,1
15604,Basic,30,0,106.07,0.0,0
15605,Standard,19,1,132.07,132.07,1
15606,Basic,22,3,99.83,299.5,1
15607,Basic,30,1,103.17,103.17,1
15608,Standard,23,1,145.7,145.7,1
15609,Basic,22,0,51.33,0.0,0
15610,Standard,26,3,100.59,301.78,1
15611,Basic,14,0,89.67,0.0,0
15612,Basic,27,2,67.97,135.95,1
15613,Standard,33,1,114.03,114.03,1
15614,Basic,34,0,93.72,0.0,0
15615,Standard,30,2,159.55,319.09,1
15616,Standard,22,0,138.12,0.0,0
15617,Premium,31,0,220.9,0.0,0
15618,Basic,34,1,91.02,91.02,1
15619,Basic,15,1,57.63,57.63,1
15620,Basic,23,1,76.45,76.45,1
15621,Premium,32,1,126.81,126.81,1
15622,Basic,32,2,100.57,201.14,1
15623,Basic,24,3,91.91,275.72,1
15624,Standard,13,2,125.29,250.58,1
15625,Basic,43,3,99.44,298.33,1
15626,Standard,26,0,108.37,0.0,0
15627,Basic,26,3,65.6,196.79,1
15628,Standard,22,0,109.15,0.0,0
15629,Standard,36,1,131.43,131.43,1
15630,Basic,15,0,57.93,0.0,0
15631,Standard,45,1,125.0,125.0,1
15632,Standard,3,2,89.96,179.91,1
15633,Basic,1,2,101.09,202.18,1
15634,Premium,24,1,140.96,140.96,1
15635,Standard,41,2,139.62,279.25,1
15636,Premium,1,2,136.12,272.24,1
15637,Standard,32,1,96.28,96.28,1
15638,Basic,19,0,102.7,0.0,0
15639,Basic,2,2,86.71,173.41,1
15640,Basic,18,1,53.13,53.13,1
15641,Basic,31,1,103.26,103.26,1
15642,Basic,30,0,50.31,0.0,0
15643,Basic,40,2,86.67,173.33,1
15644,Basic,47,2,128.89,257.78,1
15645,Standard,3,0,122.04,0.0,0
15646,Basic,41,0,83.47,0.0,0
15647,Standard,1,1,118.2,118.2,1
15648,Standard,46,0,92.7,0.0,0
15649,Standard,37,2,124.31,248.63,1
15650,Basic,45,0,130.66,0.0,0
15651,Standard,4,1,109.37,109.37,1
15652,Standard,4,0,99.72,0.0,0
15653,Premium,47,3,210.96,632.89,1
15654,Basic,14,0,103.96,0.0,0
15655,Basic,18,1,91.95,91.95,1
15656,Standard,14,0,112.27,0.0,0
15657,Basic,8,0,100.41,0.0,0
15658,Standard,4,3,83.34,250.02,1
15659,Standard,7,0,107.79,0.0,0
15660,Standard,40,1,62.21,62.21,1
15661,Premium,2,0,187.7,0.0,0
15662,Standard,43,1,114.66,114.66,1
15663,Premium,11,2,234.04,468.08,1
15664,Standard,29,2,98.65,197.3,1
15665,Basic,13,1,109.47,109.47,1
15666,Standard,42,2,114.76,229.52,1
15667,Standard,2,0,135.99,0.0,0
15668,Premium,34,2,222.87,445.74,1
15669,Basic,44,1,90.9,90.9,1
15670,Basic,21,1,95.15,95.15,1
15671,Standard,22,1,105.61,105.61,1
15672,Basic,8,0,112.48,0.0,0
15673,Standard,42,2,187.36,374.72,1
15674,Standard,46,1,83.55,83.55,1
15675,Basic,24,2,91.28,182.56,1
15676,Basic,33,0,84.59,0.0,0
15677,Standard,36,1,131.16,131.16,1
15678,Basic,17,0,59.77,0.0,0
15679,Standard,1,0,93.62,0.0,0
15680,Standard,7,1,163.15,163.15,1
15681,Standard,43,0,156.61,0.0,0
15682,Basic,38,0,59.97,0.0,0
15683,Basic,5,2,126.96,253.92,1
15684,Standard,38,1,101.41,101.41,1
15685,Basic,42,0,105.7,0.0,0
15686,Basic,26,1,87.96,87.96,1
15687,Premium,22,2,202.49,404.99,1
15688,Basic,47,0,92.96,0.0,0
15689,Basic,41,0,108.16,0.0,0
15690,Premium,19,1,172.41,172.41,1
15691,Basic,23,0,125.46,0.0,0
15692,Basic,45,0,111.3,0.0,0
15693,Basic,44,3,83.87,251.61,1
15694,Standard,30,1,121.92,121.92,1
15695,Premium,31,0,198.33,0.0,0
15696,Standard,35,3,110.77,332.3,1
15697,Premium,14,1,180.03,180.03,1
15698,Basic,44,1,105.76,105.76,1
15699,Standard,14,3,135.71,407.12,1
15700,Basic,40,4,80.6,322.41,1
15701,Premium,39,2,196.2,392.41,1
15702,Premium,14,3,153.09,459.27,1
15703,Basic,38,2,122.56,245.11,1
15704,Standard,41,4,139.82,559.3,1
15705,Standard,24,1,118.45,118.45,1
15706,Basic,26,1,93.68,93.68,1
15707,Standard,24,1,140.81,140.81,1
15708,Premium,3,4,171.3,685.22,1
15709,Basic,26,2,90.09,180.18,1
15710,Basic,32,1,103.41,103.41,1
15711,Premium,27,1,144.24,144.24,1
15712,Basic,24,0,100.5,0.0,0
15713,Basic,24,1,136.97,136.97,1
15714,Standard,26,1,78.92,78.92,1
15715,Standard,44,1,142.94,142.94,1
15716,Basic,20,3,67.14,201.41,1
15717,Basic,11,1,64.18,64.18,1
15718,Standard,4,2,110.24,220.48,1
15719,Basic,41,0,99.98,0.0,0
15720,Standard,9,0,134.23,0.0,0
15721,Premium,20,1,187.37,187.37,1
15722,Basic,36,1,69.97,69.97,1
15723,Premium,9,3,186.34,559.03,1
15724,Standard,12,2,74.67,149.35,1
15725,Premium,30,1,225.71,225.71,1
15726,Basic,30,1,82.67,82.67,1
15727,Basic,12,4,110.76,443.04,1
15728,Standard,26,1,95.69,95.69,1
15729,Premium,34,0,213.52,0.0,0
15730,Premium,11,3,121.23,363.69,1
15731,Basic,21,0,115.29,0.0,0
15732,Standard,14,1,131.02,131.02,1
15733,Basic,45,1,83.21,83.21,1
15734,Standard,19,1,109.09,109.09,1
15735,Standard,41,0,112.13,0.0,0
15736,Standard,42,2,119.95,239.91,1
15737,Basic,8,2,60.12,120.24,1
15738,Premium,45,2,178.77,357.54,1
15739,Basic,3,0,84.18,0.0,0
15740,Basic,19,0,109.08,0.0,0
15741,Standard,8,1,106.98,106.98,1
15742,Standard,3,3,94.24,282.72,1
15743,Standard,26,0,118.29,0.0,0
15744,Standard,29,0,134.61,0.0,0
15745,Basic,28,1,91.77,91.77,1
15746,Basic,20,1,91.1,91.1,1
15747,Standard,37,1,121.16,121.16,1
15748,Standard,24,1,116.01,116.01,1
15749,Standard,26,7,106.0,742.01,1
15750,Basic,21,0,75.27,0.0,0
15751,Basic,10,3,90.51,271.54,1
15752,Standard,31,1,128.12,128.12,1
15753,Basic,39,3,91.23,273.7,1
15754,Standard,15,0,75.04,0.0,0
15755,Basic,22,2,107.42,214.84,1
15756,Basic,42,1,64.24,64.24,1
15757,Basic,10,0,65.24,0.0,0
15758,Basic,20,1,70.37,70.37,1
15759,Standard,13,2,109.28,218.56,1
15760,Basic,17,0,87.89,0.0,0
15761,Basic,22,1,108.33,108.33,1
15762,Premium,44,1,231.7,231.7,1
15763,Basic,1,0,57.42,0.0,0
15764,Standard,17,0,75.13,0.0,0
15765,Basic,41,0,110.1,0.0,0
15766,Basic,4,0,86.68,0.0,0
15767,Basic,24,3,70.72,212.15,1
15768,Premium,8,0,215.31,0.0,0
15769,Basic,27,1,111.1,111.1,1
15770,Standard,34,3,130.41,391.22,1
15771,Premium,30,0,161.06,0.0,0
15772,Basic,27,0,49.56,0.0,0
15773,Standard,35,1,132.98,132.98,1
15774,Basic,26,1,87.65,87.65,1
15775,Basic,29,0,74.26,0.0,0
15776,Standard,4,4,80.83,323.32,1
15777,Basic,2,2,94.18,188.36,1
15778,Premium,8,2,169.95,339.9,1
15779,Standard,26,3,124.13,372.38,1
15780,Basic,19,2,107.07,214.15,1
15781,Basic,18,1,77.23,77.23,1
15782,Standard,22,0,172.97,0.0,0
15783,Basic,47,1,87.91,87.91,1
15784,Basic,18,2,104.13,208.26,1
15785,Basic,21,0,80.09,0.0,0
15786,Basic,24,1,100.94,100.94,1
15787,Premium,37,2,155.91,311.82,1
15788,Basic,35,0,102.29,0.0,0
15789,Basic,47,1,136.69,136.69,1
15790,Standard,30,1,92.81,92.81,1
15791,Standard,45,3,61.83,185.49,1
15792,Premium,29,3,167.58,502.75,1
15793,Premium,26,4,203.88,815.52,1
15794,Basic,27,1,91.69,91.69,1
15795,Basic,23,1,82.09,82.09,1
15796,Standard,10,0,146.86,0.0,0
15797,Basic,18,1,81.51,81.51,1
15798,Standard,29,0,142.01,0.0,0
15799,Basic,29,0,82.92,0.0,0
15800,Premium,8,0,156.12,0.0,0
15801,Standard,38,1,122.96,122.96,1
15802,Standard,34,0,124.25,0.0,0
15803,Basic,25,1,124.97,124.97,1
15804,Premium,22,0,209.14,0.0,0
15805,Standard,27,0,126.96,0.0,0
15806,Standard,28,0,122.89,0.0,0
15807,Standard,21,2,105.93,211.86,1
15808,Basic,41,1,85.42,85.42,1
15809,Basic,8,2,80.17,160.33,1
15810,Basic,18,1,92.49,92.49,1
15811,Standard,19,0,81.6,0.0,0
15812,Standard,5,1,76.7,76.7,1
15813,Basic,5,3,75.85,227.55,1
15814,Premium,42,0,157.31,0.0,0
15815,Basic,37,3,95.44,286.32,1
15816,Standard,18,0,105.63,0.0,0
15817,Basic,13,1,99.84,99.84,1
15818,Basic,20,1,77.88,77.88,1
15819,Basic,34,0,131.07,0.0,0
15820,Standard,14,1,113.14,113.14,1
15821,Standard,4,0,129.65,0.0,0
15822,Basic,20,0,77.77,0.0,0
15823,Standard,29,1,109.1,109.1,1
15824,Standard,25,2,130.35,260.7,1
15825,Basic,9,0,89.92,0.0,0
15826,Standard,40,1,138.12,138.12,1
15827,Basic,30,3,109.01,327.03,1
15828,Premium,34,0,274.3,0.0,0
15829,Standard,46,0,137.91,0.0,0
15830,Basic,25,1,90.67,90.67,1
15831,Standard,28,2,109.71,219.43,1
15832,Basic,36,3,76.82,230.45,1
15833,Premium,37,1,175.47,175.47,1
15834,Standard,40,2,125.37,250.75,1
15835,Basic,34,3,111.86,335.57,1
15836,Standard,3,1,129.17,129.17,1
15837,Basic,17,0,84.63,0.0,0
15838,Premium,28,0,143.99,0.0,0
15839,Premium,21,0,160.53,0.0,0
15840,Standard,3,1,125.37,125.37,1
15841,Standard,13,1,133.93,133.93,1
15842,Standard,15,1,143.61,143.61,1
15843,Basic,2,2,107.68,215.37,1
15844,Basic,36,0,71.04,0.0,0
15845,Premium,18,3,164.15,492.46,1
15846,Basic,38,3,105.98,317.93,1
15847,Basic,41,4,109.5,438.0,1
15848,Basic,42,0,89.81,0.0,0
15849,Premium,43,0,255.99,0.0,0
15850,Premium,24,1,237.83,237.83,1
15851,Basic,12,2,102.65,205.3,1
15852,Basic,4,2,96.49,192.98,1
15853,Standard,30,0,77.35,0.0,0
15854,Basic,6,2,72.5,145.0,1
15855,Premium,12,1,188.24,188.24,1
15856,Premium,12,2,256.62,513.24,1
15857,Standard,13,0,153.14,0.0,0
15858,Basic,18,1,76.81,76.81,1
15859,Standard,16,1,144.31,144.31,1
15860,Premium,25,2,156.28,312.57,1
15861,Basic,45,5,40.89,204.47,1
15862,Premium,31,1,269.16,269.16,1
15863,Basic,32,0,48.22,0.0,0
15864,Premium,8,1,78.14,78.14,1
15865,Standard,6,1,126.15,126.15,1
15866,Basic,9,0,84.04,0.0,0
15867,Basic,40,0,96.54,0.0,0
15868,Basic,9,3,124.79,374.36,1
15869,Basic,47,3,108.17,324.52,1
15870,Premium,36,0,214.07,0.0,0
15871,Basic,39,0,73.61,0.0,0
15872,Premium,15,0,171.95,0.0,0
15873,Basic,8,1,100.85,100.85,1
15874,Standard,8,0,109.18,0.0,0
15875,Premium,41,1,224.01,224.01,1
15876,Standard,21,1,125.58,125.58,1
15877,Premium,20,1,184.13,184.13,1
15878,Premium,12,1,236.89,236.89,1
15879,Standard,17,3,113.9,341.71,1
15880,Standard,18,1,85.82,85.82,1
15881,Basic,36,1,113.27,113.27,1
15882,Basic,39,2,90.13,180.26,1
15883,Basic,22,0,85.79,0.0,0
15884,Standard,16,2,116.89,233.77,1
15885,Standard,22,3,105.73,317.2,1
15886,Standard,9,2,185.41,370.82,1
15887,Premium,4,0,140.12,0.0,0
15888,Basic,11,0,96.75,0.0,0
15889,Premium,2,0,200.26,0.0,0
15890,Basic,2,1,105.07,105.07,1
15891,Basic,12,2,83.33,166.67,1
15892,Standard,43,1,150.99,150.99,1
15893,Basic,9,1,83.75,83.75,1
15894,Standard,33,2,107.68,215.35,1
15895,Standard,7,0,122.13,0.0,0
15896,Standard,22,2,128.71,257.41,1
15897,Basic,29,3,110.52,331.56,1
15898,Basic,27,2,65.74,131.47,1
15899,Basic,38,1,107.27,107.27,1
15900,Basic,12,2,108.51,217.02,1
15901,Basic,35,1,103.78,103.78,1
15902,Basic,19,2,88.81,177.63,1
15903,Standard,21,0,107.88,0.0,0
15904,Premium,16,1,212.0,212.0,1
15905,Standard,47,0,125.86,0.0,0
15906,Basic,39,2,62.25,124.5,1
15907,Standard,22,0,142.83,0.0,0
15908,Basic,35,0,77.35,0.0,0
15909,Basic,44,1,78.0,78.0,1
15910,Basic,14,0,110.14,0.0,0
15911,Premium,16,2,198.96,397.91,1
15912,Standard,36,2,116.06,232.12,1
15913,Basic,14,0,83.17,0.0,0
15914,Standard,5,0,114.13,0.0,0
15915,Premium,28,3,191.03,573.1,1
15916,Basic,10,0,121.0,0.0,0
15917,Standard,28,0,71.9,0.0,0
15918,Basic,5,1,137.22,137.22,1
15919,Basic,23,1,133.98,133.98,1
15920,Premium,12,2,177.63,355.25,1
15921,Basic,25,1,93.56,93.56,1
15922,Standard,11,1,124.69,124.69,1
15923,Basic,12,2,110.09,220.18,1
15924,Standard,43,1,123.53,123.53,1
15925,Standard,47,2,129.66,259.32,1
15926,Premium,16,1,239.46,239.46,1
15927,Standard,31,1,71.67,71.67,1
15928,Standard,17,0,116.16,0.0,0
15929,Basic,8,0,94.39,0.0,0
15930,Basic,5,0,84.0,0.0,0
15931,Standard,42,4,77.59,310.35,1
15932,Basic,4,2,90.88,181.77,1
15933,Basic,24,2,79.85,159.7,1
15934,Premium,11,1,175.04,175.04,1
15935,Basic,36,1,89.9,89.9,1
15936,Basic,7,1,58.38,58.38,1
15937,Premium,28,1,180.57,180.57,1
15938,Standard,17,0,103.09,0.0,0
15939,Standard,25,1,88.0,88.0,1
15940,Basic,9,1,99.49,99.49,1
15941,Basic,6,2,66.0,132.0,1
15942,Standard,9,1,133.83,133.83,1
15943,Basic,28,0,106.55,0.0,0
15944,Standard,31,0,117.28,0.0,0
15945,Basic,43,1,110.6,110.6,1
15946,Basic,45,1,133.51,133.51,1
15947,Basic,36,0,100.79,0.0,0
15948,Basic,1,2,84.3,168.59,1
15949,Basic,34,0,112.2,0.0,0
15950,Standard,34,2,71.6,143.2,1
15951,Standard,34,1,178.6,178.6,1
15952,Basic,31,1,91.91,91.91,1
